V,I
0.0,0.0
0.0015000015000015,0.0006217058980837464
0.003000003000003,0.0012727362336590886
0.004500004500004501,0.0019543536473065615
0.006000006000006,0.0026677765417844057
0.0075000075000075,0.0034142520744353533
0.009000009000009001,0.004195054993033409
0.0105000105000105,0.005011486355215311
0.012000012000012,0.005864872131496668
0.013500013500013501,0.00675656134262681
0.015000015000015,0.007687924895435572
0.0165000165000165,0.008660351857542992
0.018000018000018003,0.009675250388681889
0.019500019500019502,0.010734042152762413
0.021000021000021,0.011838160455226898
0.0225000225000225,0.012989049777388573
0.024000024000024,0.014188159257173538
0.025500025500025503,0.01543694268912077
0.027000027000027002,0.016736852005124092
0.0285000285000285,0.01808933913707733
0.03000003000003,0.019495846703648567
0.0315000315000315,0.020957807078957558
0.033000033000033,0.022476639598608017
0.0345000345000345,0.02405374124646187
0.036000036000036005,0.02569049596786499
0.037500037500037504,0.027388252317905426
0.039000039000039004,0.029148338362574577
0.0405000405000405,0.030972039327025414
0.042000042000042,0.032860614359378815
0.0435000435000435,0.03481527045369148
0.045000045000045,0.03683718293905258
0.0465000465000465,0.03892746940255165
0.048000048000048,0.04108720272779465
0.0495000495000495,0.04331739619374275
0.051000051000051005,0.045619018375873566
0.052500052500052505,0.04799296706914902
0.054000054000054004,0.05044008418917656
0.055500055500055503,0.05296114832162857
0.057000057000057,0.055556874722242355
0.0585000585000585,0.05822790786623955
0.06000006000006,0.060974832624197006
0.0615000615000615,0.06379815936088562
0.063000063000063,0.06669832766056061
0.0645000645000645,0.06967571377754211
0.066000066000066,0.07273063063621521
0.0675000675000675,0.0758633017539978
0.069000069000069,0.07907391339540482
0.0705000705000705,0.08236255496740341
0.07200007200007201,0.08572927117347717
0.07350007350007351,0.08917403221130371
0.07500007500007501,0.09269674867391586
0.07650007650007651,0.09629727154970169
0.07800007800007801,0.09997539222240448
0.0795000795000795,0.10373083502054214
0.081000081000081,0.10756328701972961
0.0825000825000825,0.11147236824035645
0.084000084000084,0.11545766144990921
0.0855000855000855,0.1195186972618103
0.087000087000087,0.12365495413541794
0.0885000885000885,0.12786588072776794
0.09000009000009,0.13215085864067078
0.0915000915000915,0.13650928437709808
0.093000093000093,0.14094048738479614
0.0945000945000945,0.14544373750686646
